LOAN_ID,LOAN_STATUS,LOAN_AMOUNT,LOAN_TERM,INTREST,INSTALLMENT,GRADE,PURPOSE,HOME_OWNERSHIP,ANNUAL_INCOME,AVERAGE_CURRENT_BALANCE,TOTAL_CURRENT_BALANCE,ISSUE_YEAR,STATE,SUBREGION
8341,Fully Paid,2750, 36 months,19.72,101.81,D,Debt_consolidation,,0,0,0,2013,TX,West South Central
35753,Charged Off,5375, 36 months,15.31,187.15,C,Debt_consolidation,,0,0,0,2012,CA,19200
137028,Charged Off,13800, 36 months,18.85,504.81,D,Credit_card,,0,0,0,2013,PA,Middle Atlantic
137028,Charged Off,13800, 36 months,18.85,504.81,D,Credit_card,,0,0,0,2013,PA,Middle Atlantic
171873,Fully Paid,16900, 60 months,9.17,352.22,B,Debt_consolidation,,0,0,0,2014,NH,New England
171873,Fully Paid,16900, 60 months,9.17,352.22,B,Debt_consolidation,,0,0,0,2014,NH,New England
195628,Fully Paid,20000, 36 months,18.85,731.61,D,Home_improvement,,0,0,0,2013,MI,East North Central
223994,Fully Paid,25000, 36 months,10.16,808.56,B,Credit_card,Mortgage,90000,17184,189027,2012,GA,19200
252894,Charged Off,35000, 60 months,12.49,787.25,B,Debt_consolidation,,0,0,0,2014,CA,19200
31735,Fully Paid,5000, 36 months,13.98,170.84,C,Debt_consolidation,,0,0,0,2014,TX,West South Central
31735,Fully Paid,5000, 36 months,13.98,170.84,C,Debt_consolidation,,0,0,0,2014,TX,West South Central
78544,Charged Off,9500, 36 months,15.8,333.06,C,Debt_consolidation,,0,0,0,2013,CA,19200
88657,Fully Paid,10000, 36 months,9.71,321.32,B,Credit_card,,0,0,0,2013,CA,19200
177640,Fully Paid,18000, 36 months,10.16,582.17,B,Credit_card,,0,0,0,2013,NY,Middle Atlantic
202490,Fully Paid,20125, 36 months,20.49,752.96,E,Home_improvement,,0,0,0,2013,NY,Middle Atlantic
207287,Current,21250, 36 months,8.39,669.73,A,Debt_consolidation,,0,0,0,2014,NY,Middle Atlantic
230427,Current,25450, 60 months,21.6,697.13,E,Debt_consolidation,,0,0,0,2013,FL,19200
258516,Current,35000, 60 months,11.67,772.74,B,Credit_card,,0,0,0,2014,IL,East North Central
20547,Fully Paid,4200, 36 months,6.62,128.96,A,Major_purchase,,0,0,0,2012,AZ,Mountain
59387,Fully Paid,7500, 36 months,11.55,247.5,B,Debt_consolidation,,0,0,0,2013,CO,Mountain
82167,Fully Paid,10000, 36 months,9.71,321.32,B,Debt_consolidation,,0,0,0,2013,FL,19200
83034,Fully Paid,10000, 36 months,6.03,304.36,A,Debt_consolidation,,0,0,0,2013,WA,19200
121338,Fully Paid,12000, 36 months,12.12,399.26,B,Debt_consolidation,,0,0,0,2012,AZ,Mountain
129298,Fully Paid,12250, 36 months,16.29,432.43,C,Debt_consolidation,,0,0,0,2013,VA,South Atlantic
146777,Fully Paid,15000, 36 months,7.12,463.98,A,Debt_consolidation,,0,0,0,2014,CA,19200
153976,Fully Paid,15000, 36 months,18.85,548.71,D,Credit_card,,0,0,0,2013,FL,19200
203865,Charged Off,20950, 60 months,16.29,512.7,C,Debt_consolidation,,0,0,0,2013,NC,South Atlantic
206647,Fully Paid,21000, 60 months,19.05,545.33,D,Debt_consolidation,,0,0,0,2012,CT,New England
238916,Fully Paid,29175, 60 months,17.27,729.32,C,Debt_consolidation,,0,0,0,2013,CA,19200
11476,Fully Paid,3000, 36 months,15.31,104.46,C,Debt_consolidation,Rent,18000,2019,24230,2012,NV,Mountain
55226,Fully Paid,7000, 36 months,15.8,245.41,C,Credit_card,,0,0,0,2013,KS,West North Central
71868,Fully Paid,8450, 36 months,14.09,289.18,B,Debt_consolidation,,0,0,0,2012,FL,19200
213144,Fully Paid,23200, 36 months,13.68,789.33,C,Debt_consolidation,,0,0,0,2013,MD,19200
239290,Charged Off,29700, 36 months,17.27,1062.89,C,Debt_consolidation,,0,0,0,2013,IN,East North Central
239290,Charged Off,29700, 36 months,17.27,1062.89,C,Debt_consolidation,,0,0,0,2013,IN,East North Central
14818,Fully Paid,3500, 36 months,18.75,127.86,D,House,,0,0,0,2013,IL,East North Central
59209,Fully Paid,7500, 36 months,10.64,244.27,B,Debt_consolidation,,0,0,0,2013,OH,East North Central
113752,Fully Paid,11500, 36 months,11.14,377.26,B,Other,,0,0,0,2012,NY,Middle Atlantic
122699,Fully Paid,12000, 36 months,14.33,412.06,C,Credit_card,,0,0,0,2013,CA,19200
227060,Fully Paid,25000, 60 months,11.55,550.45,B,Major_purchase,,0,0,0,2013,CA,19200
7379,Current,2500, 36 months,12.39,83.51,C,Debt_consolidation,,0,0,0,2014,AZ,Mountain
33922,Fully Paid,5000, 36 months,19.05,183.41,D,Other,,0,0,0,2013,TX,West South Central
33922,Fully Paid,5000, 36 months,19.05,183.41,D,Other,,0,0,0,2013,TX,West South Central
73471,Fully Paid,8750, 36 months,6.03,266.32,A,Debt_consolidation,,0,0,0,2013,TX,West South Central
73471,Fully Paid,8750, 36 months,6.03,266.32,A,Debt_consolidation,,0,0,0,2013,TX,West South Central
97327,Fully Paid,10000, 36 months,16.29,353.01,C,Credit_card,,0,0,0,2013,OK,West South Central
122440,Fully Paid,12000, 36 months,13.98,410.02,C,Debt_consolidation,,0,0,0,2014,CA,19200
198333,Fully Paid,20000, 60 months,13.11,456.19,B,Home_improvement,,0,0,0,2012,NY,Middle Atlantic
253409,Fully Paid,35000, 36 months,19.05,1283.85,D,Debt_consolidation,,0,0,0,2013,AZ,Mountain
25654,Fully Paid,5000, 36 months,6.62,153.52,A,Major_purchase,,0,0,0,2012,RI,New England
25654,Fully Paid,5000, 36 months,6.62,153.52,A,Major_purchase,,0,0,0,2012,RI,New England
70005,Fully Paid,8125, 36 months,12.12,270.34,B,Debt_consolidation,,0,0,0,2013,VA,South Atlantic
142519,Fully Paid,14400, 36 months,15.31,501.37,C,Credit_card,,0,0,0,2013,VA,South Atlantic
165926,Charged Off,16000, 36 months,18.75,584.48,D,Debt_consolidation,,0,0,0,2013,SC,South Atlantic
165926,Charged Off,16000, 36 months,18.75,584.48,D,Debt_consolidation,,0,0,0,2013,SC,19200
185415,Current,19200, 60 months,21,519.43,E,Debt_consolidation,,0,0,0,2013,NV,Mountain
211798,Fully Paid,22800, 60 months,21.98,629.46,E,Credit_card,,0,0,0,2013,PA,Middle Atlantic
211798,Fully Paid,22800, 60 months,21.98,629.46,E,Credit_card,,0,0,0,2013,PA,Middle Atlantic
22992,Fully Paid,4750, 36 months,16.29,167.68,C,Debt_consolidation,,0,0,0,2012,OR,Pacific
47375,Charged Off,6075, 36 months,16.29,214.45,C,Major_purchase,,0,0,0,2013,FL,19200
49394,Fully Paid,6500, 36 months,6.62,199.58,A,Credit_card,,0,0,0,2012,CA,19200
67575,Fully Paid,8000, 36 months,13.68,272.18,C,Debt_consolidation,,0,0,0,2013,NJ,Middle Atlantic
89324,Fully Paid,10000, 36 months,10.16,323.43,B,Home_improvement,,0,0,0,2013,NV,Mountain
107859,Charged Off,10725, 36 months,14.09,367.03,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
107859,Charged Off,10725, 36 months,14.09,367.03,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
138913,Fully Paid,14000, 36 months,12.12,465.81,B,Debt_consolidation,,0,0,0,2012,CA,19200
143042,Current,14400, 60 months,15.61,347.21,D,Debt_consolidation,,0,0,0,2014,FL,19200
169104,Charged Off,16000, 60 months,19.52,419.65,E,Debt_consolidation,,0,0,0,2014,CA,19200
175403,Fully Paid,17625, 36 months,7.9,551.5,A,Debt_consolidation,Mortgage,40000,23264,116322,2013,TX,West South Central
175403,Fully Paid,17625, 36 months,7.9,551.5,A,Debt_consolidation,Mortgage,40000,23264,116322,2013,TX,West South Central
208129,Fully Paid,21600, 60 months,8.9,447.34,A,Debt_consolidation,,0,0,0,2013,WV,South Atlantic
216473,Fully Paid,24000, 36 months,12.12,798.52,B,Debt_consolidation,,0,0,0,2013,TN,East South Central
231897,Fully Paid,26150, 60 months,19.99,692.67,E,Debt_consolidation,,0,0,0,2014,MA,New England
5209,Fully Paid,2000, 36 months,17.77,72.08,D,Home_improvement,,0,0,0,2012,SC,South Atlantic
5209,Fully Paid,2000, 36 months,17.77,72.08,D,Home_improvement,,0,0,0,2012,SC,19200
50149,Fully Paid,6500, 36 months,14.09,222.44,B,Debt_consolidation,,0,0,0,2012,OR,Pacific
52471,Fully Paid,7000, 36 months,7.62,218.13,A,Credit_card,,0,0,0,2013,MT,19200
106181,Charged Off,10500, 36 months,12.35,350.51,B,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
194428,Fully Paid,20000, 36 months,14.09,684.43,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
194428,Fully Paid,20000, 36 months,14.09,684.43,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
198220,Current,20000, 60 months,13.05,455.58,B,Debt_consolidation,,0,0,0,2013,NV,Mountain
247196,Fully Paid,30225, 36 months,19.05,1108.7,D,Credit_card,,0,0,0,2013,VA,South Atlantic
8900,Fully Paid,3000, 36 months,14.09,102.67,B,Credit_card,,0,0,0,2013,CA,19200
16675,Charged Off,4000, 36 months,14.33,137.36,C,Debt_consolidation,,0,0,0,2013,KY,East South Central
16675,Charged Off,4000, 36 months,14.33,137.36,C,Debt_consolidation,,0,0,0,2013,KY,East South Central
76336,Fully Paid,9000, 36 months,13.11,303.73,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
76336,Fully Paid,9000, 36 months,13.11,303.73,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
97935,Fully Paid,10000, 36 months,17.56,359.33,D,Debt_consolidation,,0,0,0,2013,CO,Mountain
101870,Fully Paid,10000, 60 months,14.99,237.85,C,Debt_consolidation,,0,0,0,2014,KY,East South Central
101870,Fully Paid,10000, 60 months,14.99,237.85,C,Debt_consolidation,,0,0,0,2014,KY,East South Central
159579,Fully Paid,15250, 36 months,15.8,534.65,C,Credit_card,Mortgage,46000,52659,526591,2012,CA,19200
160657,Current,15600, 60 months,8.67,321.34,B,Debt_consolidation,,0,0,0,2014,FL,19200
187088,Fully Paid,20000, 36 months,13.11,674.94,B,Credit_card,,0,0,0,2013,SC,South Atlantic
187088,Fully Paid,20000, 36 months,13.11,674.94,B,Credit_card,,0,0,0,2013,SC,19200
203847,Fully Paid,20950, 36 months,12.12,697.05,B,Debt_consolidation,,0,0,0,2013,CA,19200
215399,Fully Paid,24000, 36 months,7.9,750.97,A,Debt_consolidation,,0,0,0,2013,CA,19200
229571,Fully Paid,25000, 60 months,21.6,684.8,E,Other,,0,0,0,2013,CA,19200
230974,Current,25725, 60 months,12.99,585.2,C,Debt_consolidation,,0,0,0,2014,OH,East North Central
238876,Fully Paid,29100, 36 months,13.11,982.04,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
238876,Fully Paid,29100, 36 months,13.11,982.04,B,Debt_consolidation,,0,0,0,2013,TX,West South Central
5159,Fully Paid,2000, 36 months,17.27,71.58,C,Other,,0,0,0,2013,IL,East North Central
5690,Fully Paid,2125, 36 months,17.27,76.05,C,Home_improvement,,0,0,0,2012,TX,West South Central
5690,Fully Paid,2125, 36 months,17.27,76.05,C,Home_improvement,,0,0,0,2012,TX,West South Central
87843,Fully Paid,10000, 36 months,8.9,317.54,A,Debt_consolidation,,0,0,0,2012,NM,Mountain
106883,Fully Paid,10575, 36 months,19.72,391.5,D,Debt_consolidation,,0,0,0,2013,FL,19200
111623,Fully Paid,11100, 36 months,11.14,364.14,B,Debt_consolidation,,0,0,0,2012,VA,South Atlantic
122608,Fully Paid,12000, 36 months,14.09,410.66,B,Debt_consolidation,,0,0,0,2012,GA,19200
144794,Fully Paid,15000, 36 months,8.9,476.3,A,Credit_card,,0,0,0,2013,SC,South Atlantic
144794,Fully Paid,15000, 36 months,8.9,476.3,A,Credit_card,,0,0,0,2013,SC,19200
187316,Fully Paid,20000, 60 months,15.22,478.12,C,Debt_consolidation,,0,0,0,2013,CA,19200
230359,Fully Paid,25350, 36 months,17.77,913.55,D,Debt_consolidation,,0,0,0,2013,AL,East South Central
230359,Fully Paid,25350, 36 months,17.77,913.55,D,Debt_consolidation,,0,0,0,2013,AL,East South Central
237478,Fully Paid,28000, 60 months,19.72,737.48,D,Debt_consolidation,,0,0,0,2012,NJ,Middle Atlantic
251245,Fully Paid,33000, 60 months,12.39,740.59,C,Debt_consolidation,,0,0,0,2014,TX,West South Central
251245,Fully Paid,33000, 60 months,12.39,740.59,C,Debt_consolidation,,0,0,0,2014,TX,West South Central
252590,Fully Paid,34975, 36 months,15.8,1226.17,C,Credit_card,,0,0,0,2013,NY,Middle Atlantic
47960,Fully Paid,6300, 36 months,12.39,210.43,C,Debt_consolidation,,0,0,0,2014,NC,South Atlantic
127476,Fully Paid,12000, 60 months,16.99,298.17,D,Other,,0,0,0,2014,VA,South Atlantic
178808,Fully Paid,18000, 36 months,16.29,635.41,C,Debt_consolidation,,0,0,0,2013,IL,East North Central
186060,Fully Paid,19575, 60 months,10.16,417.46,B,Debt_consolidation,,0,0,0,2012,FL,19200
230445,Fully Paid,25475, 36 months,13.11,859.71,B,Credit_card,,0,0,0,2013,PA,Middle Atlantic
230445,Fully Paid,25475, 36 months,13.11,859.71,B,Credit_card,,0,0,0,2013,PA,Middle Atlantic
235906,Fully Paid,28000, 36 months,14.09,958.2,B,Debt_consolidation,,0,0,0,2012,CA,19200
28366,Current,5000, 36 months,10.15,161.69,B,Debt_consolidation,,0,0,0,2014,IL,East North Central
38310,Fully Paid,5750, 36 months,11.14,188.63,B,Debt_consolidation,,0,0,0,2013,KS,West North Central
59473,Fully Paid,7500, 36 months,12.12,249.54,B,Debt_consolidation,,0,0,0,2013,GA,19200
114009,Charged Off,11500, 60 months,17.56,289.28,D,Debt_consolidation,,0,0,0,2013,KS,West North Central
118769,Fully Paid,12000, 36 months,9.17,382.55,B,Debt_consolidation,,0,0,0,2014,TX,West South Central
118769,Fully Paid,12000, 36 months,9.17,382.55,B,Debt_consolidation,,0,0,0,2014,TX,West South Central
169367,Fully Paid,16000, 60 months,22.47,446.19,E,Debt_consolidation,,0,0,0,2013,TX,West South Central
169367,Fully Paid,16000, 60 months,22.47,446.19,E,Debt_consolidation,,0,0,0,2013,TX,West South Central
182014,Charged Off,18225, 60 months,16.2,445.14,C,Home_improvement,,0,0,0,2013,TN,East South Central
248578,Charged Off,32000, 60 months,17.77,808.6,D,Debt_consolidation,,0,0,0,2013,CA,19200
251522,Fully Paid,33425, 60 months,22.4,930.78,E,Debt_consolidation,,0,0,0,2013,NJ,Middle Atlantic
40336,Fully Paid,6000, 36 months,7.62,186.97,A,Debt_consolidation,Rent,80000,3516,38672,2013,VA,South Atlantic
46504,Fully Paid,6000, 36 months,19.72,222.13,D,Debt_consolidation,,0,0,0,2013,CA,19200
76560,Fully Paid,9000, 36 months,14.33,309.05,C,Debt_consolidation,,0,0,0,2013,FL,19200
78896,Current,9600, 36 months,6.03,292.19,A,Debt_consolidation,,0,0,0,2014,FL,19200
157658,Current,15000, 60 months,16.78,371.02,C,Credit_card,,0,0,0,2013,TX,West South Central
157658,Current,15000, 60 months,16.78,371.02,C,Credit_card,,0,0,0,2013,TX,West South Central
159265,Fully Paid,15075, 36 months,9.71,484.38,B,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
171223,Current,16800, 36 months,10.15,543.28,B,Debt_consolidation,,0,0,0,2014,CA,19200
195209,Fully Paid,20000, 36 months,16.29,706.01,C,Credit_card,,0,0,0,2013,FL,19200
214986,Fully Paid,24000, 36 months,6.99,740.95,A,Credit_card,,0,0,0,2014,OH,East North Central
232050,Fully Paid,26375, 60 months,11.14,575.3,B,Major_purchase,,0,0,0,2013,PA,Middle Atlantic
232050,Fully Paid,26375, 60 months,11.14,575.3,B,Major_purchase,,0,0,0,2013,PA,Middle Atlantic
252906,Charged Off,35000, 60 months,17.77,884.4,D,Credit_card,,0,0,0,2013,IL,East North Central
13488,Fully Paid,3350, 36 months,9.17,106.8,B,Debt_consolidation,,0,0,0,2014,NY,Middle Atlantic
15481,Fully Paid,3600, 36 months,12.12,119.78,B,Medical,,0,0,0,2013,CA,19200
33775,Fully Paid,5000, 36 months,18.49,182,D,Other,,0,0,0,2013,TX,West South Central
33775,Fully Paid,5000, 36 months,18.49,182,D,Other,,0,0,0,2013,TX,West South Central
36418,Fully Paid,5500, 36 months,7.9,172.1,A,Small_business,,0,0,0,2012,CA,19200
54013,Fully Paid,7000, 36 months,11.55,231,B,Home_improvement,,0,0,0,2013,NJ,Middle Atlantic
64747,Fully Paid,8000, 36 months,10.16,258.74,B,Home_improvement,,0,0,0,2013,MA,New England
130140,Fully Paid,12500, 36 months,16.29,441.26,C,Debt_consolidation,,0,0,0,2012,CA,19200
214359,Charged Off,24000, 60 months,17.27,599.96,C,Debt_consolidation,,0,0,0,2013,NV,Mountain
234121,Current,27575, 60 months,16.78,682.06,C,Debt_consolidation,,0,0,0,2013,CA,19200
94309,Fully Paid,10000, 36 months,13.11,337.47,B,Credit_card,,0,0,0,2013,NY,Middle Atlantic
157348,Current,15000, 60 months,15.8,363.18,C,Debt_consolidation,,0,0,0,2013,GA,19200
174572,Fully Paid,17475, 36 months,19.05,641.01,D,Debt_consolidation,,0,0,0,2013,NY,Middle Atlantic
183403,Fully Paid,19000, 36 months,11.14,623.3,B,Debt_consolidation,,0,0,0,2012,TX,West South Central
183403,Fully Paid,19000, 36 months,11.14,623.3,B,Debt_consolidation,,0,0,0,2012,TX,West South Central
192775,Charged Off,20000, 36 months,11.67,661.14,B,Credit_card,,0,0,0,2014,OK,West South Central
208817,Fully Paid,21850, 60 months,18.75,563.8,D,Credit_card,,0,0,0,2012,AL,East South Central
208817,Fully Paid,21850, 60 months,18.75,563.8,D,Credit_card,,0,0,0,2012,AL,East South Central
38853,Fully Paid,6000, 36 months,14.09,205.33,B,Home_improvement,Own,36000,5187,20747,2013,CA,19200
67186,Fully Paid,8000, 36 months,13.11,269.98,B,Debt_consolidation,,0,0,0,2013,NC,South Atlantic
69416,Fully Paid,8000, 36 months,19.05,293.46,D,Credit_card,Own,24000,10424,83388,2013,CA,19200
73741,Current,8800, 36 months,12.49,294.35,B,Debt_consolidation,,0,0,0,2014,NJ,Middle Atlantic
79861,Fully Paid,9600, 36 months,12.35,320.47,B,Debt_consolidation,,0,0,0,2013,MI,East North Central
95730,Fully Paid,10000, 36 months,14.33,343.39,C,Debt_consolidation,,0,0,0,2013,NM,Mountain
114031,Charged Off,11500, 60 months,19.99,304.62,E,Debt_consolidation,,0,0,0,2014,NC,South Atlantic
160410,Current,15550, 60 months,14.33,364.49,C,Debt_consolidation,,0,0,0,2013,NJ,Middle Atlantic
239820,Fully Paid,30000, 36 months,16.78,1066.3,C,Home_improvement,,0,0,0,2013,FL,19200
93058,Fully Paid,10000, 36 months,12.35,333.82,B,Debt_consolidation,,0,0,0,2013,MI,East North Central
95738,Charged Off,10000, 36 months,14.33,343.39,C,Debt_consolidation,,0,0,0,2013,PA,Middle Atlantic
95738,Charged Off,10000, 36 months,14.33,343.39,C,Debt_consolidation,,0,0,0,2013,PA,Middle Atlantic
104597,Fully Paid,10150, 36 months,6.62,311.65,A,Credit_card,,0,0,0,2012,KS,West North Central
111660,Charged Off,11100, 36 months,19.05,407.17,D,Debt_consolidation,,0,0,0,2013,MI,East North Central
204513,Fully Paid,21000, 36 months,7.9,657.1,A,Debt_consolidation,,0,0,0,2013,WI,East North Central
238184,Fully Paid,28625, 60 months,24.7,835.16,G,Debt_consolidation,,0,0,0,2013,TX,West South Central
238184,Fully Paid,28625, 60 months,24.7,835.16,G,Debt_consolidation,,0,0,0,2013,TX,West South Central
104038,Fully Paid,10000, 60 months,23.5,284.79,F,Debt_consolidation,,0,0,0,2013,CT,New England
119547,Fully Paid,12000, 36 months,10.16,388.11,B,Debt_consolidation,Rent,60000,1489,11908,2013,NY,Middle Atlantic
122711,Fully Paid,12000, 36 months,14.33,412.06,C,Debt_consolidation,,0,0,0,2013,IL,East North Central
143923,Fully Paid,14700, 36 months,10.16,475.44,B,Debt_consolidation,,0,0,0,2013,CA,19200
149520,Fully Paid,15000, 36 months,10.16,485.14,B,Debt_consolidation,,0,0,0,2013,OH,East North Central
159806,Fully Paid,15350, 36 months,19.05,563.06,D,Credit_card,,0,0,0,2012,CA,19200
162064,Fully Paid,16000, 36 months,12.12,532.35,B,Debt_consolidation,,0,0,0,2013,AZ,Mountain
236055,Fully Paid,28000, 36 months,16.78,995.22,C,Debt_consolidation,,0,0,0,2013,IL,East North Central
73120,Fully Paid,8575, 36 months,15.22,298.18,C,Home_improvement,,0,0,0,2013,FL,19200
99085,Charged Off,10000, 36 months,21.15,377.53,E,Other,,0,0,0,2013,MI,East North Central
106735,Fully Paid,10525, 36 months,16.29,371.54,C,Other,,0,0,0,2012,TX,West South Central
106735,Fully Paid,10525, 36 months,16.29,371.54,C,Other,,0,0,0,2012,TX,West South Central
193829,Fully Paid,20000, 36 months,13.11,674.94,B,Credit_card,,0,0,0,2012,CT,New England
205190,Fully Paid,21000, 36 months,13.11,708.69,B,Debt_consolidation,,0,0,0,2013,NJ,Middle Atlantic
232402,Current,26500, 60 months,20.49,709.34,E,House,,0,0,0,2013,SC,South Atlantic
232402,Current,26500, 60 months,20.49,709.34,E,House,,0,0,0,2013,SC,19200
252946,Fully Paid,35000, 36 months,16.78,1244.02,C,Debt_consolidation,,0,0,0,2013,NC,South Atlantic
261832,Charged Off,35000, 60 months,23.76,1002.01,F,Home_improvement,,0,0,0,2013,WA,19200
13166,Charged Off,3200, 36 months,18.75,116.9,D,Home_improvement,,0,0,0,2013,FL,19200
38855,Fully Paid,6000, 36 months,14.33,206.03,C,Wedding,,0,0,0,2013,NV,Mountain
75507,Fully Paid,9000, 36 months,10.15,291.04,B,Debt_consolidation,,0,0,0,2014,CA,19200
105036,Fully Paid,10225, 36 months,15.99,359.44,D,Debt_consolidation,Own,76000,15590,342975,2014,IL,East North Central
130969,Fully Paid,12675, 36 months,15.31,441.31,C,Debt_consolidation,,0,0,0,2012,FL,19200
161255,Fully Paid,15875, 36 months,14.09,543.27,B,Debt_consolidation,Rent,36000,9060,90603,2012,GA,19200
163222,Fully Paid,16000, 36 months,7.9,500.65,A,Major_purchase,,0,0,0,2012,NV,Mountain
170235,Fully Paid,16450, 36 months,18.49,598.76,D,Debt_consolidation,,0,0,0,2013,NC,South Atlantic
183029,Fully Paid,18800, 36 months,7.62,585.84,A,Home_improvement,,0,0,0,2012,WI,East North Central
210827,Charged Off,22250, 60 months,20.8,599.44,E,Debt_consolidation,,0,0,0,2013,LA,West South Central
17870,Fully Paid,4000, 36 months,10.16,129.37,B,Debt_consolidation,,0,0,0,2012,MI,East North Central
50163,Fully Paid,6500, 36 months,14.33,223.2,C,Credit_card,,0,0,0,2012,PA,Middle Atlantic
50163,Fully Paid,6500, 36 months,14.33,223.2,C,Credit_card,,0,0,0,2012,PA,Middle Atlantic
86236,Fully Paid,10000, 36 months,7.9,312.91,A,Home_improvement,,0,0,0,2013,CA,19200
